N,m,fm,hmm,hMM,emm,eMM,emM,eMm
1000,2,0.49,0.5,0.73,0.2059118236472946,0.4148296593186373,0.09418837675350701,0.2850701402805611
1000,2,0.15,0.5,0.73,0.01503006012024048,0.812625250501002,0.03707414829659319,0.13527054108216433
1000,2,0.33,0.5,0.74,0.07114228456913828,0.6107214428857716,0.059619238476953905,0.25851703406813625
1000,2,0.4,0.5,0.74,0.11573146292585171,0.5270541082164328,0.07214428857715431,0.2850701402805611
1000,2,0.49,0.5,0.74,0.1593186372745491,0.43537074148296595,0.07364729458917836,0.3316633266533066
1000,2,0.15,0.5,0.74,0.014028056112224449,0.814128256513026,0.03557114228456914,0.13627254509018036
1000,2,0.33,0.5,0.75,0.07565130260521043,0.5951903807615231,0.07615230460921844,0.2530060120240481
1000,2,0.4,0.5,0.75,0.12024048096192384,0.5225450901803608,0.07765531062124248,0.27955911823647295
1000,2,0.49,0.5,0.75,0.21943887775551102,0.41382765531062127,0.09619238476953908,0.27054108216432865
1000,2,0.15,0.5,0.75,0.013527054108216433,0.8181362725450901,0.03156312625250501,0.13677354709418837
1000,2,0.33,0.5,0.76,0.07064128256513026,0.6117234468937875,0.057615230460921846,0.26002004008016033
1000,2,0.4,0.5,0.76,0.14579158316633267,0.5180360721442886,0.08216432865731463,0.25400801603206413
1000,2,0.49,0.5,0.76,0.19138276553106212,0.42935871743486975,0.08166332665330661,0.29759519038076154
1000,2,0.15,0.5,0.76,0.01603206412825651,0.8201402805611222,0.030561122244488977,0.13326653306613226
1000,2,0.33,0.5,0.77,0.07665330661322645,0.6132264529058116,0.056112224448897796,0.25400801603206413
1000,2,0.4,0.5,0.77,0.13376753507014028,0.5205410821643287,0.07865731462925851,0.26703406813627256
1000,2,0.49,0.5,0.77,0.19539078156312625,0.4393787575150301,0.07064128256513026,0.29458917835671344
1000,2,0.15,0.5,0.77,0.018537074148296594,0.8231462925851704,0.02755511022044088,0.13076152304609218
1000,2,0.33,0.5,0.78,0.093687374749499,0.6107214428857716,0.05861723446893788,0.23697394789579157
1000,2,0.4,0.5,0.78,0.1317635270541082,0.5250501002004008,0.07615230460921844,0.26703406813627256
1000,2,0.49,0.5,0.78,0.20541082164328658,0.4253507014028056,0.08567134268537074,0.2835671342685371
1000,2,0.15,0.5,0.78,0.010521042084168337,0.8296593186372746,0.02004008016032064,0.13977955911823647
1000,2,0.33,0.5,0.79,0.07615230460921844,0.6137274549098196,0.05661322645290581,0.2535070140280561
1000,2,0.4,0.5,0.79,0.11172344689378758,0.5370741482965932,0.06212424849699399,0.28907815631262523
1000,2,0.49,0.5,0.79,0.19238476953907815,0.43837675350701405,0.0716432865731463,0.29759519038076154
1000,2,0.15,0.5,0.79,0.013527054108216433,0.8186372745490982,0.03206412825651302,0.13577154308617234
1000,2,0.33,0.5,0.8,0.08166332665330661,0.62625250501002,0.04408817635270541,0.24799599198396793
1000,2,0.4,0.5,0.8,0.125250501002004,0.5420841683366734,0.05711422845691383,0.2755511022044088
1000,2,0.49,0.5,0.8,0.17835671342685372,0.4408817635270541,0.06913827655310621,0.31162324649298595
1000,2,0.15,0.5,0.8,0.018537074148296594,0.8286573146292585,0.021042084168336674,0.1317635270541082
1000,2,0.33,0.5,0.81,0.06713426853707415,0.6302605210420842,0.03907815631262525,0.2635270541082164
1000,2,0.4,0.5,0.81,0.1092184368737475,0.5526052104208417,0.04759519038076152,0.2905811623246493
1000,2,0.49,0.5,0.81,0.20190380761523047,0.42635270541082165,0.08266533066132264,0.28907815631262523
1000,2,0.15,0.5,0.81,0.012525050100200401,0.8321643286573146,0.01753507014028056,0.1377755511022044
1000,2,0.33,0.5,0.82,0.08667334669338678,0.6222444889779559,0.04809619238476954,0.24298597194388777
1000,2,0.4,0.5,0.82,0.11122244488977956,0.5546092184368737,0.045591182364729456,0.28857715430861725
1000,2,0.49,0.5,0.82,0.16933867735470942,0.4624248496993988,0.04659318637274549,0.3216432865731463
1000,2,0.15,0.5,0.82,0.011523046092184368,0.8371743486973948,0.012525050100200401,0.13877755511022044
1000,2,0.33,0.5,0.83,0.09218436873747494,0.62625250501002,0.04308617234468938,0.23847695390781562
1000,2,0.4,0.5,0.83,0.1092184368737475,0.562625250501002,0.03657314629258517,0.29158316633266534
1000,2,0.49,0.5,0.83,0.20140280561122245,0.43837675350701405,0.0716432865731463,0.28857715430861725
1000,2,0.15,0.5,0.83,0.01503006012024048,0.8341683366733467,0.015531062124248497,0.13527054108216433
1000,2,0.33,0.5,0.84,0.07615230460921844,0.6357715430861723,0.03356713426853707,0.2545090180360721
1000,2,0.4,0.5,0.84,0.09168336673346693,0.5666332665330661,0.03256513026052104,0.3091182364729459
1000,2,0.49,0.5,0.84,0.19839679358717435,0.45791583166332667,0.0531062124248497,0.2905811623246493
1000,2,0.15,0.5,0.84,0.01503006012024048,0.8391783567134269,0.010521042084168337,0.13527054108216433
1000,2,0.33,0.5,0.85,0.11172344689378758,0.6307615230460922,0.03857715430861723,0.218937875751503
1000,2,0.4,0.5,0.85,0.12474949899799599,0.5596192384769539,0.039579158316633264,0.27605210420841686
1000,2,0.49,0.5,0.85,0.16032064128256512,0.468436873747495,0.0405811623246493,0.3306613226452906
1000,2,0.15,0.5,0.85,0.021042084168336674,0.8301603206412825,0.019539078156312624,0.12925851703406813
1000,2,0.33,0.5,0.86,0.062625250501002,0.6422845691382766,0.027054108216432865,0.2680360721442886
1000,2,0.4,0.5,0.86,0.10370741482965933,0.5696392785571143,0.030561122244488977,0.29609218436873747
1000,2,0.49,0.5,0.86,0.1658316633266533,0.4759519038076152,0.033066132264529056,0.3251503006012024
1000,2,0.15,0.5,0.86,0.01503006012024048,0.8376753507014028,0.012024048096192385,0.13527054108216433
1000,2,0.33,0.5,0.87,0.05811623246492986,0.6402805611222445,0.03006012024048096,0.2715430861723447
1000,2,0.4,0.5,0.87,0.11372745490981964,0.5676352705410822,0.03356713426853707,0.2850701402805611
1000,2,0.49,0.5,0.87,0.17735470941883769,0.47044088176352705,0.039579158316633264,0.312625250501002
1000,2,0.15,0.5,0.87,0.017034068136272545,0.8391783567134269,0.010521042084168337,0.13326653306613226
1000,2,0.33,0.5,0.88,0.07014028056112225,0.6437875751503006,0.02655310621242485,0.2595190380761523
1000,2,0.4,0.5,0.88,0.12324649298597194,0.564128256513026,0.036072144288577156,0.27655310621242485
1000,2,0.49,0.5,0.88,0.15531062124248496,0.47695390781563124,0.033066132264529056,0.3346693386773547
1000,2,0.15,0.5,0.88,0.011523046092184368,0.8391783567134269,0.011523046092184368,0.1377755511022044
1000,2,0.33,0.5,0.89,0.0656312625250501,0.6518036072144289,0.018537074148296594,0.26402805611222446
1000,2,0.4,0.5,0.89,0.10370741482965933,0.5786573146292585,0.02154308617234469,0.29609218436873747
1000,2,0.49,0.5,0.89,0.1743486973947896,0.468436873747495,0.04158316633266533,0.3156312625250501
1000,2,0.15,0.5,0.89,0.013026052104208416,0.8406813627254509,0.009018036072144289,0.1372745490981964
1000,2,0.33,0.5,0.9,0.07214428857715431,0.6518036072144289,0.019539078156312624,0.2565130260521042
1000,2,0.4,0.5,0.9,0.10420841683366733,0.5811623246492986,0.01903807615230461,0.2955911823647295
1000,2,0.49,0.5,0.9,0.1653306613226453,0.4834669338677355,0.02655310621242485,0.3246492985971944
1000,2,0.15,0.5,0.9,0.012525050100200401,0.8391783567134269,0.010521042084168337,0.1377755511022044
1000,2,0.33,0.5,0.91,0.07865731462925851,0.6457915831663327,0.023547094188376753,0.25200400801603207
1000,2,0.4,0.5,0.91,0.11823647294589178,0.5796593186372746,0.02154308617234469,0.280561122244489
1000,2,0.49,0.5,0.91,0.1713426853707415,0.4849699398797595,0.025050100200400802,0.3186372745490982
1000,2,0.15,0.5,0.91,0.013026052104208416,0.843687374749499,0.0070140280561122245,0.13627254509018036
1000,2,0.33,0.5,0.92,0.0746492985971944,0.656312625250501,0.013026052104208416,0.2560120240480962
1000,2,0.4,0.5,0.92,0.09018036072144289,0.5811623246492986,0.018036072144288578,0.3106212424849699
1000,2,0.49,0.5,0.92,0.1818637274549098,0.4874749498997996,0.022545090180360723,0.30811623246492986
1000,2,0.15,0.5,0.92,0.016533066132264528,0.844188376753507,0.005511022044088177,0.13376753507014028
1000,2,0.33,0.5,0.93,0.0686372745490982,0.6593186372745491,0.011022044088176353,0.26102204408817636
1000,2,0.4,0.5,0.93,0.11272545090180361,0.5866733466933868,0.013527054108216433,0.28707414829659317
1000,2,0.49,0.5,0.93,0.1683366733466934,0.4909819639278557,0.02004008016032064,0.32064128256513025
1000,2,0.15,0.5,0.93,0.013026052104208416,0.845691382765531,0.00501002004008016,0.13627254509018036
1000,2,0.33,0.5,0.94,0.07014028056112225,0.655811623246493,0.014529058116232466,0.2595190380761523
1000,2,0.4,0.5,0.94,0.10721442885771543,0.5871743486973948,0.013026052104208416,0.2925851703406814
1000,2,0.49,0.5,0.94,0.20040080160320642,0.4934869739478958,0.01753507014028056,0.28857715430861725
1000,2,0.15,0.5,0.94,0.008517034068136272,0.844188376753507,0.005511022044088177,0.14178356713426854
1000,2,0.33,0.5,0.95,0.06963927855711423,0.6593186372745491,0.01002004008016032,0.26102204408817636
1000,2,0.4,0.5,0.95,0.093687374749499,0.5876753507014028,0.012525050100200401,0.3061122244488978
1000,2,0.49,0.5,0.95,0.17635270541082165,0.49298597194388777,0.01603206412825651,0.31462925851703405
1000,2,0.15,0.5,0.95,0.012525050100200401,0.8491983967935872,0.000501002004008016,0.1377755511022044
1000,2,0.33,0.5,0.96,0.06312625250501001,0.6638276553106213,0.006513026052104208,0.2665330661322645
1000,2,0.4,0.5,0.96,0.09519038076152304,0.593186372745491,0.0070140280561122245,0.3046092184368738
1000,2,0.49,0.5,0.96,0.1658316633266533,0.49899799599198397,0.011022044088176353,0.3241482965931864
1000,2,0.15,0.5,0.96,0.014028056112224449,0.8481963927855711,0.001503006012024048,0.13627254509018036
1000,2,0.33,0.5,0.97,0.059619238476953905,0.6663326653306614,0.004008016032064128,0.27004008016032066
1000,2,0.4,0.5,0.97,0.0906813627254509,0.5921843687374749,0.0070140280561122245,0.31012024048096193
1000,2,0.49,0.5,0.97,0.1593186372745491,0.500501002004008,0.009519038076152305,0.3306613226452906
1000,2,0.15,0.5,0.97,0.008517034068136272,0.8466933867735471,0.003006012024048096,0.14178356713426854
1000,2,0.33,0.5,0.98,0.06513026052104208,0.6653306613226453,0.004008016032064128,0.2655310621242485
1000,2,0.4,0.5,0.98,0.08867735470941884,0.594188376753507,0.006012024048096192,0.31112224448897796
1000,2,0.49,0.5,0.98,0.16733466933867736,0.5025050100200401,0.00751503006012024,0.3226452905811623
1000,2,0.15,0.5,0.98,0.014529058116232466,0.8476953907815631,0.003006012024048096,0.1347695390781563
1000,2,0.33,0.5,0.99,0.08066132264529058,0.6673346693386774,0.003006012024048096,0.24899799599198397
1000,2,0.4,0.5,0.99,0.10721442885771543,0.5986973947895792,0.001503006012024048,0.2925851703406814
1000,2,0.49,0.5,0.99,0.1492985971943888,0.5065130260521042,0.00250501002004008,0.34168336673346694
1000,2,0.15,0.5,0.99,0.013026052104208416,0.8481963927855711,0.001503006012024048,0.1372745490981964
1000,2,0.33,0.5,1.0,0.05911823647294589,0.6693386773547094,0.0,0.2715430861723447
1000,2,0.4,0.5,1.0,0.10626566416040101,0.6,0.0,0.293734335839599
1000,2,0.49,0.5,1.0,0.17894736842105263,0.5097744360902255,0.0,0.3112781954887218
1000,2,0.15,0.5,1.0,0.010521042084168337,0.8496993987975952,0.0,0.13977955911823647
1000,2,0.33,0.51,0.0,0.218436873747495,0.0,0.6713426853707415,0.11022044088176353
1000,2,0.4,0.51,0.0,0.24210526315789474,0.0,0.6,0.15789473684210525
1000,2,0.49,0.51,0.0,0.33416833667334667,0.0,0.5100200400801603,0.15581162324649298
1000,2,0.15,0.51,0.0,0.08316532258064516,0.0,0.8487903225806451,0.06804435483870967
1000,2,0.33,0.51,0.01,0.18687374749498997,0.006012024048096192,0.6643286573146293,0.14278557114228457
1000,2,0.4,0.51,0.01,0.23196392785571143,0.0045090180360721445,0.594689378757515,0.1688376753507014
1000,2,0.49,0.51,0.01,0.33416833667334667,0.00250501002004008,0.5085170340681363,0.15480961923847694
1000,2,0.15,0.51,0.01,0.08266533066132264,0.00751503006012024,0.843186372745491,0.06663326653306613
1000,2,0.33,0.51,0.02,0.20040080160320642,0.008517034068136272,0.6618236472945892,0.12925851703406813
1000,2,0.4,0.51,0.02,0.2545090180360721,0.011022044088176353,0.5881763527054108,0.1462925851703407
1000,2,0.49,0.51,0.02,0.3226452905811623,0.0035070140280561123,0.5065130260521042,0.16733466933867736
1000,2,0.15,0.51,0.02,0.07114228456913828,0.04208416833667335,0.8076152304609219,0.07915831663326653
1000,2,0.33,0.51,0.03,0.19789579158316634,0.012525050100200401,0.656813627254509,0.13276553106212424
1000,2,0.4,0.51,0.03,0.25501002004008017,0.010521042084168337,0.5896793587174348,0.14478957915831664
1000,2,0.49,0.51,0.03,0.3226452905811623,0.008016032064128256,0.501002004008016,0.1683366733466934
1000,2,0.15,0.51,0.03,0.07114228456913828,0.04809619238476954,0.8016032064128257,0.07915831663326653
1000,2,0.33,0.51,0.04,0.20190380761523047,0.02404809619238477,0.6462925851703407,0.12775551102204408
1000,2,0.4,0.51,0.04,0.2409819639278557,0.02004008016032064,0.5801603206412825,0.15881763527054107
1000,2,0.49,0.51,0.04,0.3106212424849699,0.009018036072144289,0.5020040080160321,0.17835671342685372
1000,2,0.15,0.51,0.04,0.07364729458917836,0.04158316633266533,0.8081162324649298,0.07665330661322645
1000,2,0.33,0.51,0.05,0.18837675350701402,0.025050100200400802,0.6452905811623246,0.14128256513026052
1000,2,0.4,0.51,0.05,0.23997995991983967,0.026052104208416832,0.5731462925851704,0.16082164328657314
1000,2,0.49,0.51,0.05,0.312124248496994,0.011523046092184368,0.498496993987976,0.1778557114228457
1000,2,0.15,0.51,0.05,0.07064128256513026,0.06763527054108216,0.7820641282565131,0.07965931863727455
1000,2,0.33,0.51,0.06,0.18687374749498997,0.037575150300601205,0.6327655310621243,0.14278557114228457
1000,2,0.4,0.51,0.06,0.2439879759519038,0.021042084168336674,0.5791583166332666,0.15581162324649298
1000,2,0.49,0.51,0.06,0.3351703406813627,0.014028056112224449,0.49599198396793587,0.15480961923847694
1000,2,0.15,0.51,0.06,0.07565130260521043,0.06062124248496994,0.7890781563126252,0.0746492985971944
1000,2,0.33,0.51,0.07,0.20340681362725452,0.03406813627254509,0.6352705410821643,0.12725450901803606
1000,2,0.4,0.51,0.07,0.22995991983967937,0.03406813627254509,0.5651302605210421,0.17084168336673347
1000,2,0.49,0.51,0.07,0.3286573146292585,0.021042084168336674,0.48897795591182364,0.16132264529058116
1000,2,0.15,0.51,0.07,0.06663326653306613,0.09118236472945891,0.7585170340681363,0.08366733466933868
1000,2,0.33,0.51,0.08,0.19438877755511022,0.03907815631262525,0.6312625250501002,0.13527054108216433
1000,2,0.4,0.51,0.08,0.24949899799599198,0.04158316633266533,0.5576152304609219,0.15130260521042085
1000,2,0.49,0.51,0.08,0.3411823647294589,0.01753507014028056,0.4924849699398798,0.14879759519038077
1000,2,0.15,0.51,0.08,0.06312625250501001,0.11673346693386774,0.7329659318637275,0.0871743486973948
1000,2,0.33,0.51,0.09,0.18336673346693386,0.048597194388777555,0.622745490981964,0.14529058116232466
1000,2,0.4,0.51,0.09,0.24248496993987975,0.04208416833667335,0.5581162324649298,0.15731462925851702
1000,2,0.49,0.51,0.09,0.28607214428857713,0.030561122244488977,0.4784569138276553,0.20490981963927857
1000,2,0.15,0.51,0.09,0.06513026052104208,0.1092184368737475,0.7404809619238477,0.08517034068136273
1000,2,0.33,0.51,0.1,0.18336673346693386,0.06663326653306613,0.6037074148296593,0.1462925851703407
1000,2,0.4,0.51,0.1,0.21943887775551102,0.0531062124248497,0.5460921843687375,0.1813627254509018
1000,2,0.49,0.51,0.1,0.3181362725450902,0.028557114228456915,0.4804609218436874,0.17284569138276554
1000,2,0.15,0.51,0.1,0.07314629258517034,0.10521042084168336,0.7444889779559118,0.07715430861723446
1000,2,0.33,0.51,0.11,0.18386773547094187,0.062625250501002,0.6077154308617234,0.14579158316633267
1000,2,0.4,0.51,0.11,0.2560120240480962,0.0435871743486974,0.5566132264529058,0.1437875751503006
1000,2,0.49,0.51,0.11,0.3216432865731463,0.03707414829659319,0.47394789579158314,0.16733466933867736
1000,2,0.15,0.51,0.11,0.06913827655310621,0.09619238476953908,0.7535070140280561,0.0811623246492986
1000,2,0.33,0.51,0.12,0.18537074148296592,0.05711422845691383,0.6122244488977956,0.14529058116232466
1000,2,0.4,0.51,0.12,0.23997995991983967,0.06412825651302605,0.5350701402805611,0.16082164328657314
1000,2,0.49,0.51,0.12,0.3031062124248497,0.041082164328657314,0.46993987975951906,0.18587174348697394
1000,2,0.15,0.51,0.12,0.06913827655310621,0.12775551102204408,0.7219438877755511,0.0811623246492986
1000,2,0.33,0.51,0.13,0.17685370741482967,0.07615230460921844,0.593186372745491,0.1538076152304609
1000,2,0.4,0.51,0.13,0.21342685370741482,0.06813627254509018,0.531062124248497,0.187374749498998
1000,2,0.49,0.51,0.13,0.31162324649298595,0.03907815631262525,0.46993987975951906,0.17935871743486975
1000,2,0.15,0.51,0.13,0.07214428857715431,0.13026052104208416,0.7194388777555111,0.0781563126252505
1000,2,0.33,0.51,0.14,0.17985971943887777,0.0811623246492986,0.5891783567134269,0.1497995991983968
1000,2,0.4,0.51,0.14,0.22394789579158317,0.08867735470941884,0.5105210420841684,0.17685370741482967
1000,2,0.49,0.51,0.14,0.3061122244488978,0.04759519038076152,0.4624248496993988,0.18386773547094187
1000,2,0.15,0.51,0.14,0.05711422845691383,0.187374749498998,0.6623246492985972,0.09318637274549098
1000,2,0.33,0.51,0.15,0.16933867735470942,0.08967935871743488,0.5806613226452906,0.16032064128256512
1000,2,0.4,0.51,0.15,0.2379759519038076,0.07264529058116233,0.5275551102204409,0.16182364729458917
1000,2,0.49,0.51,0.15,0.29759519038076154,0.0531062124248497,0.45691382765531063,0.19238476953907815
1000,2,0.15,0.51,0.15,0.051603206412825654,0.18837675350701402,0.6613226452905812,0.09869739478957916
1000,2,0.33,0.51,0.16,0.16432865731462926,0.08917835671342686,0.5811623246492986,0.1653306613226453
1000,2,0.4,0.51,0.16,0.2339679358717435,0.07715430861723446,0.5230460921843687,0.1658316633266533
1000,2,0.49,0.51,0.16,0.30861723446893785,0.04959919839679359,0.4604208416833667,0.1813627254509018
1000,2,0.15,0.51,0.16,0.05911823647294589,0.1938877755511022,0.655811623246493,0.09118236472945891
1000,2,0.33,0.51,0.17,0.1623246492985972,0.13927855711422846,0.530060120240481,0.1683366733466934
1000,2,0.4,0.51,0.17,0.22294589178356713,0.08567134268537074,0.5135270541082164,0.1778557114228457
1000,2,0.49,0.51,0.17,0.31763527054108215,0.048597194388777555,0.4624248496993988,0.1713426853707415
1000,2,0.15,0.51,0.17,0.053607214428857713,0.21092184368737474,0.6387775551102205,0.0966933867735471
1000,2,0.33,0.51,0.18,0.17334669338677355,0.11923847695390781,0.5511022044088176,0.156312625250501
1000,2,0.4,0.51,0.18,0.2129258517034068,0.08366733466933868,0.5175350701402806,0.18587174348697394
1000,2,0.49,0.51,0.18,0.313627254509018,0.056112224448897796,0.4529058116232465,0.17735470941883769
1000,2,0.15,0.51,0.18,0.06012024048096192,0.22294589178356713,0.6277555110220441,0.08917835671342686
1000,2,0.33,0.51,0.19,0.16382765531062124,0.13076152304609218,0.5395791583166333,0.1658316633266533
1000,2,0.4,0.51,0.19,0.23346693386773548,0.09168336673346693,0.5075150300601202,0.16733466933867736
1000,2,0.49,0.51,0.19,0.26703406813627256,0.08316633266533066,0.4258517034068136,0.22394789579158317
1000,2,0.15,0.51,0.19,0.056112224448897796,0.2850701402805611,0.564629258517034,0.09418837675350701
1000,2,0.33,0.51,0.2,0.1538076152304609,0.1598196392785571,0.5095190380761523,0.17685370741482967
